6168,What Were Looking For
6169,Responsibility  ：
6170,Preferred Qualifications 
6171,RESPONSIBILITIES & EXPECTATIONS
6172,Requisition Number
6173,Business
6174,No. of Positions
6175,Featured Category on SBD Careers
6176,Requirements  
6177,Purpose of the Role: 
6178,Purpose of the Role:
6179,Job Responsibilities： 
6180,Job Responsibilities：
6181,ZS
6182,ZS's Business Consulting group
6183,DATA SCIENCE CONSULTANT
6184,Data Science Consultants (DSCs)
6185,"NO AGENCY CALLS, PLEASE. "
6186,Connect With ZS On Social Media
6187,Duties and responsibilities:
6188,ETL Senior Specialist - Data Integration Scientist 
6189,IND123
6190,Senior Data Scientist - Strategy & Insights: 
6191,Senior Data Scientist - Strategy & Insights:
6192,Contact: Bella LU
6193,Quote job ref: 4055978
6194,About The Quantitative Researcher Role
6195,Senior Data Engineer (Data Model) 
6196,Senior Data Engineer (Data Model)
6197,What you'll do:
6198,岗位描述：
6199,岗位要求：
6200,About The Role – You Will
6201,About Deloitte China
6202,Deloitte purpose
6203,"Title: Sr. Manager, Greater China"
6204,"Department: Data Science, Big Data Analytics"
6205,Reporting Line to: Director
6206,Reporting Line to: 
6207,Location: Shanghai
6208,Responsibilities include:
6209,CANDIDATE PROFILE
6210,Key Skills and Experiences:
6211, Data Science Engineer (Micron Technology Inc.) 
6212, 美光科技公司 
6213,"CSB Targeting Team – Data Analyst, Advisor (I7) "
6214,"Location Dalian, China"
6215,Brief Posting Description
6216,Detailed Description
6217,"For efficient navigation through the application, please only use the back button within the application, not the back arrow within your browser."
6218,Position Requirements
6219,Objective of the position
6220,Responsibilities And Authorities
6221,Requirements For The Position
6222,* 
6223,"* Bachelor or Master degree in computer science, information technology or related area "
6224,*
6225,"* Rich experience in operate, trouble shooting and optimization for Hadoop, Hbase, Kafka and Flink, especially under high traffic and high availability requirements."
6226,"* Strong background in UNIX/Linux administration, and competent in script programming, such as shell or Python, etc."
6227,"*Familiar with virtualization deployment and cloud services such as Azure, AWS and Docker container."
6228,"*Experience with automation configuration management practices, tools and framework, knowledge in configuration management tools such as Ansible, Chef, and etc. "
6229,Soft Skill
6230,*Excellent analytical and problem solving skills 
6231,*Excellent communication skill including customer support and feedback 
6232,*Good team work to support/backup team member with each other and willing to dedicate when prompt support needed in case of incident 
6233,Principle Roles & Responsibilities / Accountabilities
6234,Education/Qualifications
6235, Qualification and Experience 
6236,Key Areas of Responsibility and Tasks
6237,Experience & Language Requirements
6238,  Position Requirement: 
6239,  Position Requirement:
6240, JLL Privacy Notice 
6241,Job Introduction:
6242,"Project Description:                      The successful candidate will be a skilled software engineer who is excited about working with a world class team to analyzing, designing, developing and delivering solutions built for FM business.  We are looking for forward-thinking, energetic and passionate individuals to be part of a new exciting journey!                     Responsibilities:                      1. Development of large scale big data solutions to be used in a very large production environment.  2. Gather, analyze and maintain large data sets to provide answers to address hurdles and create innovative solutions in large-scale data infrastructures.  3. Interact with both business and technical stakeholders to deliver high quality products and services that meet business requirements and expectations while applying the latest available tools and technology.  4. Develop code and mentor junior developers to ensure deliverable is on time, within budget, and with good code quality.  5. Present technical solutions, capabilities, considerations, and features in business terms. Effectively communicate status, issues, and risks in a precise and timely manner.                     Mandatory Skills:                      1. Demonstrated hands on experience building Big Data solutions. Experience with Hadoop ecosystem: Hadoop, Spark, MapReduce, Hive/Pig, Yarn, HBase, etc  2. Experience with RDBMS as well as NoSQL stacks (ElasticSearch, HBase, Cassandra)  3. Good grasp of statistical and scientific programming packages in Python is a plus  4. Experience with data visualization tools: Hue, Kibana, Qlikview, Tableau is a plus  5. Good grasp of data science concepts with emphasis on machine learning techniques is a plus  6. Independent problem-solving, highly motivated and self-directing  7. Experience with Agile/Scrum development methodologies  8. Software testing know-how, including black-box and white-box testing methodologies and both functional and non-functional testing  9. Test driven development experience  10. Understanding of DevOps practices  11. Aptitude to learn the business domain of the application systems to be developed  12. Strong communication skills, should be able to communicate effectively with business and other stake holders                     Nice-to-Have Skills:                                                    Murex experience                                        Languages:  English: Intermediate"
6243,"Project Description:                      The successful candidate will be a skilled software engineer who is excited about working with a world class team to analyzing, designing, developing and delivering solutions built for FM business.  We are looking for forward-thinking, energetic and passionate individuals to be part of a new exciting journey!                  "
6244,Project Description: 
6245,Project Description:
6246,"  Responsibilities:                      1. Development of large scale big data solutions to be used in a very large production environment.  2. Gather, analyze and maintain large data sets to provide answers to address hurdles and create innovative solutions in large-scale data infrastructures.  3. Interact with both business and technical stakeholders to deliver high quality products and services that meet business requirements and expectations while applying the latest available tools and technology.  4. Develop code and mentor junior developers to ensure deliverable is on time, within budget, and with good code quality.  5. Present technical solutions, capabilities, considerations, and features in business terms. Effectively communicate status, issues, and risks in a precise and timely manner.                  "
6247, Responsibilities: 
6248,"  Mandatory Skills:                      1. Demonstrated hands on experience building Big Data solutions. Experience with Hadoop ecosystem: Hadoop, Spark, MapReduce, Hive/Pig, Yarn, HBase, etc  2. Experience with RDBMS as well as NoSQL stacks (ElasticSearch, HBase, Cassandra)  3. Good grasp of statistical and scientific programming packages in Python is a plus  4. Experience with data visualization tools: Hue, Kibana, Qlikview, Tableau is a plus  5. Good grasp of data science concepts with emphasis on machine learning techniques is a plus  6. Independent problem-solving, highly motivated and self-directing  7. Experience with Agile/Scrum development methodologies  8. Software testing know-how, including black-box and white-box testing methodologies and both functional and non-functional testing  9. Test driven development experience  10. Understanding of DevOps practices  11. Aptitude to learn the business domain of the application systems to be developed  12. Strong communication skills, should be able to communicate effectively with business and other stake holders                  "
6249,Mandatory Skills:
6250,  Nice-to-Have Skills:                                                    Murex experience                                     
6251, Nice-to-Have Skills: 
6252,Nice-to-Have Skills:
6253,  Languages:  English: Intermediate
6254, Languages: 
6255,重要提示
6256,职位简介
6257,岗位职责
6258,Essential Functions/Core Responsibilities   
6259,Essential Functions/Core Responsibilities  
6260,Candidate Profile   
6261,Candidate Profile  
6262,• Excellent communication skills in English (Must Have) and local Chinese Languages (Mandarin)    
6263,    
6264,Career Level Description   
6265,Career Level Description  
6266,JOB SUMMARY 
6267,JOB SUMMARY
6268,The system Engineer will be responsible for delivery and operation of Big Data platform for the Universal Beijing Resort. S/he will support end-to-end development initiatives interfacing with various business technology and infrastructure groups ensuring quality and on time delivery of IT solutions. 
6269,Major Responsibilities 
6270,Platform Setup: 
6271,Platform Setup
6272,Platform Support: 
6273,Platform Support
6274,Infrastructure Maintenance: 
6275,Infrastructure Maintenance
6276,岗位职责 
6277,平台搭建: 
6278,平台搭建
6279,平台支持: 
6280,平台支持:
6281,基础设施维护: 
6282,基础设施维护
6283,任职资格： 
6284,任职资格
6285,：
6286,Your Responsibilities Include
6287,Inside this Business Group
6288,Role Summary:
6289,Essential Responsibilities:
6290,Qualifications/Requirements:
6291,Desired Characteristics:
6292,Additional Locations:
6293,     Responsibilities: 
6294,     Responsibilities:
6295,     Candidate Profile: 
6296,     Candidate Profile:
6297,Role/Responsibilities
6298,LOB/Department
6299,Job Req ID
6300,Line of Business
6301,Regular/Temporary
6302,City
6303,Job Sub Category
6304,Working at Moody's
6305,EEO Policy
6306,Securities Trading Policy (STP)
6307,Implementation and development of HCM system
6308," Strong knowledge of software development tools, DevOPS process and methodologies Computer Science or engineering degrees highly desired 8+ years of professional experience 3+ years of product design/development Experience working on at least one of: large scale transactional systems, distributed systems, big data systems, ML tools, internet applications or cloud services. Experience leading cross-functional teams to deliver products and projects. Experience defining multi-year product strategies and executing on associated roadmaps Experience coordinating requirements across customer groups Experience in project management Experience in consulting/business developmentPreferred QualificationsPREFERRED QUALIFICATIONS "
6309," MBA or Master’s degree Broad technical breadth and depth including familiarity with mobile apps, streaming big data, web services, and back-end application infrastructure PMP certified Strong skills in using axure or other UX design tools 5+ years in working in IT services/consulting company 3+ years in working in internet/mobile China company or business units Proven track record of taking ownership and successfully delivering results in a fast-paced, dynamic environment Passion for creating innovative solutions for consumers in households Experience delivering innovative software products and services in a high growth environment Comfortable assessing and taking risks Strong verbal and written communication skills with demonstrated experience engaging and influencing senior executives Strong analytical and quantitative skills with the ability to use data and metrics to back up assumptions, recommendations and drive actions Demonstrated ability to understand and discuss technical concepts, manage tradeoffs and evaluate opportunistic new ideas with internal and external partners Experience with developer/scientist evangelism High attention to detail including precise and effective customer communications and proven ability to manage multiple, competing priorities simultaneously Ability to think strategically and execute methodically History of teamwork and willingness to roll up one’s sleeves to get the job done. A willingness to travel and the ability to work autonomously Strong written and spoken communication skills in English/Mandarian Demonstrated ability to adapt to new technologies and learn quicklyAmazon is an Equal Opportunity-Affirmative Action Employer – Minority / Female / Disability / Veteran / Gender Identity / Sexual OrientationCompany - Amazon Connect Technology ServJob ID: A1091218"
6310,"Sr Manager, Data Science – Supply Chain Management Autonomation "
6311,"Sr Manager, Data Science – Supply Chain Management Autonomation"
6312,Team Description: 
6313,Key Responsibilities:  
6314,Basic Qualifications:  
6315,Preferred Qualifications:  
6316,Data Scientist/Senior Data Scientist – Recommendation Systems   
6317,Data Scientist/Senior Data Scientist – Recommendation Systems  
6318," Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 286 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom, enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies. "
6319,Main Tasks
6320,Educational Requirement
6321,Contact: Eva Jin
6322,Quote job ref: 4117496
6323,The key responsibilities may include: 
6324,The key responsibilities may include:
6325,Basic Qualifications: 
6326,Job Brief 
6327,Experience In Commodity Market Is Preferred
6328,主要工作内容：
6329,职位要求： 
6330,Key responsibilities include: 
6331,Education and Experience: 
6332,What can you tell your friends when they ask you what you do?
6333,How will you be doing this?
6334,What will you bring to the team?
6335,What wows us if you equipped?
6336,Why choose App Annie?
6337,"Yes, I want this job!"
6338,Who Should Apply
6339,Here are some projects we currently need help with
6340,Some examples of traits we value
6341,Ways To Stand Out Of a Crowd
6342,Company Description:
6343,Successful candidates will be responsible for working directly with key customers to:
6344,Education 
6345,507187
6346," Micron Technology’s vision is to transform how the world uses information to enrich life and our dedication to people, innovation, tenacity, partnership, and customer focus allows us to fulfill our mission to be a global leader in memory and storage solutions. This means conducting business with integrity, accountability, and collaboration while supporting our global community. "
6347," As the leader in creative memory solutions, Micron is helping the world make sense of data by delivering technology that is transforming how the world uses information. Through our global brands — Micron, Crucial and Ballistix — we offer the industry’s broadest portfolio. We are the only company manufacturing today’s major memory and storage technologies: DRAM, NAND, NOR and 3D XPoint™ memory. Our solutions are purpose built to use the value of data to unlock financial insights, accelerate scientific breakthroughs and improve communication around the world. "
6348,Data Scientist/Senior Data Scientist – NLP 
6349,Data Scientist/Senior Data Scientist – NLP
6350,Essential Duties and Responsibilities of a Data Scientist
6351,"Required Knowledge, Skills and Abilities"
6352,Education and Experience
6353,Key Areas Of Responsibility
6354,Quote job ref: 4112720
6355,"In this role, you have the opportunity to "
6356,"In this role, you have the opportunity to"
6357,You are responsible for 
6358,You are responsible for
6359,You are a part of 
6360,You are a part of
6361,"To succeed in this role, you should have the following skills and experience "
6362,"To succeed in this role, you should have the following skills and experience"
6363,"In return, we offer you "
6364,"In return, we offer you"
6365,Description: 
6366,"Qualifications, skillsets and experience: "
6367,Key characteristics we are looking for: 
6368,What can you tell your friends when they ask you what you do? 
6369,How will you be doing this? 
6370,What will you bring to the team? 
6371,What are employees saying about App Annie?
6372,Why choose App Annie? 
6373,熟悉SAS，海归及英文优秀者优先 
6374,熟悉SAS，海归及英文优秀者优先
6375,团队较为活泼，外籍、海归居多，氛围良好 
6376,团队较为活泼，外籍、海归居多，氛围良好
6377,地点：天津 
6378,地点：天津
6379,Key objectivesBuilding new predictive models for risk management and improving existing ones by exploring new sources of data 
6380,"Duties and responsibilitiesHomecredit China is a part of a multinational enterprise originally founded in the Czech republic. It has branches in other countries such as the US, India, Philippines and many others. Homecredit is a company providing consumer and consumption loans to individuals who are underserved by traditional financial institutions. It has been part of the Chinese market since 2007 and the business has been booming ever since. Big part of the company's success can be attributed to widespread use of machine learning and big data, making the company a proud inhabitant of the fintech landscape. The company values innovation, orientation on results, entrepreneurship and fairness. "
6381,"Key responsibilities:1. Building credit risk predictive models;2. Understanding available data sources, exploring and evaluating new ones;3. Sample preparation, including data retrieval from a database, data cleaning, encoding, and feature engineering;4. Model evaluation and documentation;5. Overseeing model deployment into production systems;6. Regular monitoring of model performance. "
6382,Key responsibilities:
6383,"RequirementsEducation/Experience1. University graduate, preferably with major in Computer or Information Science, Mathematics, Statistic;2. English language on a level that allows reasonable communication with colleagues;3. Interest in machine learning proven by studying any online machine learning course (e.g. Machine Learning by Andrew Ng that is available on Coursera.org) or any relevant book (e.g. The Elements of Statistical Learning) or any statistical/probability courses in the previous study is huge advantage and makes up for deficiencies in previous points  "
6384,Software Engineer (Big Data)
6385,"This candidate will be accountable to the Product and Application Team and the Field Engineering for all aspects of technical engagements required to support design objectives.  This position requires the FAE to have a broad technical understanding of server CPUs, platform architecture and the software ecosystem required to evaluate and optimize applications that run at the node, rack and datacenter scale. The position requires specialized knowledge of server software and embedded environments including Operating systems (Windows, Linux), Hypervisors, compilers, benchmarks, and targeted applications that may be used to validate server platforms for the web scale and edge markets.  Local candidates only, no relocation will be provided."
6386,"Local candidates only, no relocation will be provided."
6387,Key Competencies Needed
6388,Data Scientist Intern 
6389,Data Scientist Intern
6390,Only applicants also appliying through the below link will be considered  :    
6391,Only 
6392,applicants also 
6393,appliying 
6394,through
6395, the below 
6396,link
6397,will
6398,considered
6399,:    
6400,https://abinbev.taleo.net/careersection/15/jobdetail.ftl?job=19010098&lang=en&sns_id=mailto#.XbKdlpstG6s.mailto
6401,Job Requirements (skills/experiences)
6402,What you get to do: 
6403,What you get to do:
6404,"·      Be a thought leader. As one of the senior most technical minds in the company, drive our product technical evolution journey. "
6405,Be a thought leader.
6406,·      Be a technical leader. Develop forward looking architecture and push the boundaries of possibilities. 
6407,Be a technical leader.
6408,·      Be an influencer. Work with executives to understand challenges and collaborate across multiple stakeholders in a geographically distributed environment to solve them. 
6409,Be an influencer
6410,·      Be a mentor & coach. Mentor multiple senior engineers to make them successful and contribute to the growth of talent in the India centre. 
6411,Be a mentor & coach.
6412,·      Be a customer advocate. Translate strategic needs and business asks into design and resolve ambiguity efficiently and with the customer in mind. 
6413,Be a customer advocate
6414,·      Be a transformation agent. Champion best practices and sharing of components across teams. 
6415,Be a transformation agent.
6416,"·      Be hands-on. Participate regularly in code and design reviews, drive technical prototypes and actively contribute to resolving difficult production issues. "
6417,Be hands-on
6418,What you bring to the role: 
6419,What you bring to the role:
6420,"What we are looking for• Passion for consulting because we will invest in you and want to hire you as a full-time after a successful internship• Can work 5 days/week for more than 3 months, starting as soon as possible• Business Fluent in English and Chinese, and French is a bonus point• Proficient in Power Point and Excel● ANALYTIC : you LOVE data and think every company should take their decisions with facts● MOVER AND SHAKER : you have a hacker mindset and always find the quick wins● AUTONOMOUS : you’re an entrepreneur…● HUNTER : you identify business opportunities and enjoy"
6421,Contact: Bella Li
6422,Quote job ref: 4118247
6423,The Key Attributes Include
6424,Data Science And Analytics
6425,"Knowledge, Skills And Experience Required："
6426,Working at Novo Nordisk
6427,Ways To Stand Out From The Crowd
6428,Statistical & Machine Learning / AI Data Scientist Sr. Advisor
6429,"Beijing/Dalian, China"
6430,What are our goals in Marketing? 
6431," Truly Love software design and coding, is capable to research and to learn continuously; has strong interest and curiosity of technology Deep understanding of data architect and algorism design; is familiar with scripting, C++, C#, Java Experience or specialty in any of the following is preferred - data mining, machine learning, acoustic signal processing, image processing, natural language processing or deep learning Degree in Computer Science or related engineering, Master or PhD is preferred. Excellent analytical skills and problem solving skills, sensitive to data, candidate with experience of big data if preferred. Need to be willing to take challenges and initiatives, and innovative Is capable of continuous learning, communicating and collaborating with team members effectively"
6432," Deep understanding of data architect and algorism design; is familiar with scripting, C++, C#, Java Experience or specialty in any of the following is preferred - data mining, machine learning, acoustic signal processing, image processing, natural language processing or deep learning Degree in Computer Science or related engineering, Master or PhD is preferred. Excellent analytical skills and problem solving skills, sensitive to data, candidate with experience of big data if preferred. Need to be willing to take challenges and initiatives, and innovative Is capable of continuous learning, communicating and collaborating with team members effectively"
6433," Experience or specialty in any of the following is preferred - data mining, machine learning, acoustic signal processing, image processing, natural language processing or deep learning Degree in Computer Science or related engineering, Master or PhD is preferred. Excellent analytical skills and problem solving skills, sensitive to data, candidate with experience of big data if preferred. Need to be willing to take challenges and initiatives, and innovative Is capable of continuous learning, communicating and collaborating with team members effectively"
6434," Degree in Computer Science or related engineering, Master or PhD is preferred. Excellent analytical skills and problem solving skills, sensitive to data, candidate with experience of big data if preferred. Need to be willing to take challenges and initiatives, and innovative Is capable of continuous learning, communicating and collaborating with team members effectively"
6435," Excellent analytical skills and problem solving skills, sensitive to data, candidate with experience of big data if preferred. Need to be willing to take challenges and initiatives, and innovative Is capable of continuous learning, communicating and collaborating with team members effectively"
6436," Need to be willing to take challenges and initiatives, and innovative Is capable of continuous learning, communicating and collaborating with team members effectively"
6437," Is capable of continuous learning, communicating and collaborating with team members effectively"
6438,We Are Looking For Someone Who Is Passionate About
6439,"We are looking for talents who can deliver outstanding work by focusing on at least one of the following three analytical frameworks/ spectrums: Descriptive Analytics, Predictive Analytics, and Prescriptive Analytics. "
6440,"We are looking for talents who can deliver outstanding work by focusing on at least one of the following three analytical frameworks/ spectrums: Descriptive Analytics, Predictive Analytics, and Prescriptive Analytics."
6441,Responsibilities:  
6442,Requirements:  
6443, Even Better If You Have:  
6444,Even Better If You Have:
6445,Grade
6446,"AI Director, Data Scientist"
6447,Quote job ref: 4063411
6448,three different types of role 
6449,Role #1 - Research Analyst & Client Service / 
6450,调研分析及客户服务
6451,Role #2 - Data Scientist/ Algorithm Engineer/ Modeler / 
6452,数据科学家
6453,算法工程师
6454,建模工程师
6455,a Little About You
6456,Role #3 - Data Operations/Project Management / 
6457,数据运营
6458,项目管理
6459,Open to graduates who finish their studies in 2019 and 2020
6460,Our Graduate Recruitment Application Process Is
6461,Essential Duties and Responsibilities of a Data Scientist 
6462,Position/Program Requirements 
6463,Position/Program Requirements
6464,Knowledge Preferred: 
6465,Nice-to-have knowledge: 
6466,Nice-to-have knowledge
6467,Skills Preferred: 
6468,Skills Preferred:
6469,PwC/LOS Overview 
6470,PwC/LOS Overview
6471,What You Get To Do
6472,"Conviva powers every internet-connected screen with the most engaging viewing experiences imaginable by elevating the way OTT businesses use data-driven intelligence. For years, HBO, Sky, ESPN and the like have been using the Conviva Platform to enlighten, reveal and inform with important insights around consumer in-screen viewing experience allowing them to connect those metrics to important business outcomes. This allows customers to not only maximize subscriber retention and growth but also understand content and viewing trends so that they can deliver more personalized viewing experiences. We make engagement a data-driven outcome based on actionable quality of experience (QoE) analytics. Conviva is privately held and headquartered in Silicon Valley, California, with offices in New York and London. For more information, please visit us at "
6473,www.conviva.com
6474,"IntroductionFor Corporate Technoloty at Beijing, we are looking  for a Research Scientist of Applied Research for Industrial Data Analytics at earliest opportunity. "
6475,Introduction
6476, What are my  responsibilities?        
6477,What are my  responsibilities?
6478,What do I need to qualify for this job?    
6479,What do I need to qualify for this job?
6480,Basic qualifications 
6481,Basic qualifications
6482,Preferred qualifications 
6483,Preferred qualifications
6484,"What else do I need to know? Siemens is dedicated to  quality, equality, and valuating diversity and we welcome applications that  reflect the diversity of the communities within which we  work.Corporate Tecnology (CT)With over 1,900 research operatives worldwide, the  Corporate Technology department (www.ct.siemens.com) occupies a special position  within Siemens' R&D facilities. It functions as an international network of  expertise and as a global partner for technology and innovations. Through its  R&D activities in Germany, the USA, China, India, Russia, Japan and Eastern  Europe Corporate Technology helps secure the company's technological future and  bolster its competitiveness.ContactIf you want  know more Siemens job opportunities, please be free to log in our career website  www.careers.siemens.com. "
6485,What else do I need to know? 
6486,Corporate Tecnology (CT)
6487,Professional Skill/ Personal Characteristics Requirements
6488,Relationships
6489,Solution Architect
6490," Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 254 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom, enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies. "
6491," Paypal provides equal employment opportunity (EEO) to all persons regardless of age, color, national origin, citizenship status, physical or mental disability, race, religion, creed, gender, sex, pregnancy, sexual orientation, gender identity and/or expression, genetic information, marital status, status with regard to public assistance, veteran status, or any other characteristic protected by federal, state or local law. In addition, PayPal will provide reasonable accommodations for qualified individuals with disabilities. "
6492,Data Scientist/Senior Data Scientist – Computer Vision 
6493,Data Scientist/Senior Data Scientist – Computer Vision
6494,Highlight Key Words
6495,Strategy Data Analyst
6496,Contact: Liping Tao
6497,Quote job ref: 4084934
6498,Professional Skill/ Personal Characteristics Requirements 
6499,Technical Skill Requirements 
6500,Relationships 
6501,"IntroductionFor Corporate Technoloty at Beijing, we are looking  for a Big Data Architectyre at earliest opportunity. "
6502,What do I need to qualify for this job?  
6503,"Master degree of above in Computer Science or equivalent;  3+ years of software development experience, strong OO skills; 2+ years of architecture design experience, incl. large-scale / distributed systems; Development expertise in at lease 2 of the listed: Java, C#, C++, JavaScript; Extensive experience on development frameworks, like Struts, Spring, jQuery, etc.; Experience on database and data warehouse platforms; Self-motivated, good communication skills and good team player; Fluent in English (speaking, reading and writing);  Preferred Qualifications"
6504," Experience on data analytics platform/application design and development; Knowledge on open-source big data platform, like MapReduce, Storm, Hive, Impala, etc.; Knowledge on typical data mining/machine learning algorithms, like cluster, classification,recommendation, etc.; Ability to handle multiple competing priorities in a fast-paced environment. "
6505,"Beijng/Dalian, China"
6506,"In addition to the above, it’s a plus if you have:"
6507,Additional skills:
6508,Data Analyst - Immediate Start
6509,Contact: Sophia Liu
6510,Quote job ref: 4114780
6511,Req Qualifications
6512,Technical Skills Set
6513,Role Purpose / Description
6514,Knowledge & Experience / Qualifications
6515,Open Source
6516,Data Movement
6517,Database
6518,Common Skills
6519,Key responsibilities may include
6520,Sr. Data Scientist
6521,Contact: Tiny Liang
6522,Quote job ref: 4098593
6523,Deloitte China
6524,Work You'll Do
6525,Your Role As a Leader
6526," Fueled by a fundamental belief that having access to financial services creates opportunity, PayPal (NASDAQ: PYPL) is committed to democratizing financial services and empowering people and businesses to join and thrive in the global economy. Our open digital payments platform gives PayPal’s 277 million active account holders the confidence to connect and transact in new and powerful ways, whether they are online, on a mobile device, in an app, or in person. Through a combination of technological innovation and strategic partnerships, PayPal creates better ways to manage and move money, and offers choice and flexibility when sending payments, paying or getting paid. Available in more than 200 markets around the world, the PayPal platform, including Braintree, Venmo and Xoom, enables consumers and merchants to receive money in more than 100 currencies, withdraw funds in 56 currencies and hold balances in their PayPal accounts in 25 currencies. "
6527,Primary job responsibility
6528,Senior Software Engineer
6529,Even Better If You Have
6530,Data Integration Scientist
6531,Quote job ref: 4092035
6532,Basic Qualification
6533,Senior Software Engineer (Big Data)
6534,Digital Data Scientist-AD level
6535,Contact: Sammi Guan
6536,Quote job ref: 4098443
6537,The primary responsibility of this role includes (but it is not limited to):
6538,Qualifications And Technical Competencies Required
6539, Job 
6540, Requirements: 
6541,Competencies: 
6542,Technical Requirements:
6543,"Familiar with Hadoop, Spark (is plus), Spark Streaming, Hive, Hbase, Kafka, Storm (any two of components)."
6544,"Hadoop, Spark (is plus), Spark Streaming, Hive, Hbase, Kafka, Storm (any two of components)."
6545,"Experience on implementing Data Solution/Data Integration, such as ETL, Data Warehouse, SQL Server Integration Service - SSIS. "
6546,Data Solution/Data Integration
6547," ETL, Data Warehouse, SQL Server Integration Service - SSIS. "
6548,"Experienced Database technology: SQL server, Oracle or Other Relation Database (DBA is plus)."
6549,"SQL server, Oracle or Other Relation Database"
6550,"Database Administrator, Network management experience and C#/BI design and develop is a plus."
6551,BI design and develop 
6552,"Experienced No SQL DB technology: MongoDB, DynamoDB, Gremlin (Apache TinkerPop), Apache Cassandra."
6553,"MongoDB, DynamoDB, Gremlin (Apache TinkerPop), Apache Cassandra."
6554,"Experienced Database technology: SQL server, Oracle, MS SQL, or the Other Relation Database."
6555,"SQL server, Oracle, MS SQL, or the Other Relation Database"
6556,Principal Data Scientist
6557,Contact: Xiaoyan Zhang
6558,Quote job ref: 4112755
6559,Financial Data Analyst
6560,Contact: Stella Mao
6561,Quote job ref: 4130345
6562,Microsoft Software Technology Center Asia (STCA)
6563,微软（亚洲）互联网工程院
6564,Specific responsibilities include:
6565,Data & Analytics Manager
6566,Contact: Kiki Zhai
6567,Quote job ref: 4109027
6568,Business Master Data Analyst
6569,Contact: Peggie Zhao
6570,Quote job ref: 4126164
6571,Contact: Xiayu Luo
6572,Quote job ref: 4099683
6573, Target Audience Design 
6574, Performance Optimization 
6575, Improve and Promote Platforms & Database 
6576, Capabilities & Experience 
6577,Sr. Data Analyst
6578,Quote job ref: 4099527
6579,Data Analyst Manager-Ecommerce
6580,Quote job ref: 4113117
6581,"consultant, developer, designer, data scientist, technical specialist or project manager"
6582,Data Strategy and Science - AD Title
6583,Quote job ref: 4098445
6584,Senior Data Analyst Expert
6585,Quote job ref: 4098425
6586,Data Analytics Senior Manager
6587,Quote job ref: 4061483
6588,Roles/Responsibilities：
6589,Background/Experience/Credentials
6590,Big Data Manager
6591,Quote job ref: 4105122
6592,Site reliability engineering (SRE) and Chaos engineering 
6593,"Big Data Experience Is The Key Too,which Needs"
6594,"Enterprise-scale technical experience with cloud and hybrid infrastructures, architecture designs, database migrations, and technology management. required"
6595,"Breadth of technical experience and knowledge, with depth / Subject Matter Expertise in two or more of the following Data Platform Cloud solutions required:SQL including OSS (postgre, MySQL etc), Azure SQLNoSQL Databases including OSS (Maria, Mongo etc), Cosmos DBBig Data including SQL DW, Snowflake, Big Query, RedshiftAdvanced Analytics including Azure Data Bricks, visualization tools as PowerBI, TableauData GovernanceData ScienceMachine Learning including Azure ML, ML ServerArtificial Intelligence including BOT framework, Cognitive Services "
6596,"Expertise in data estate workloads like HDInsight, Hadoop, Cloudera, Spark, Python required"
6597,The technical aptitude and experience to learn new technologies and understand relevant cloud trend required
6598,Competitive Landscape: Knowledge of cloud development platforms preferred
6599,Competitive Landscape: 
6600,Partners: Understanding of partner ecosystems and the ability to leverage partner solutions to solve customer needs preferred
6601,Partners: 
6602,"Bachelor's degree in Computer Science, Information Technology, Engineer or related field preferred"
6603,"Certification in one or more of the following technologies preferred: Cloud, mobile, Database, Big Data, BI, Data Science, Machine Learning, Artificial Intelligence "
6604,In This Position You Need To Have
6605,Big Data Expert
6606,Quote job ref: 4081731
6607,Contact: Ken Lin
6608,Quote job ref: 4130558
6609,Big Data 数据构架师
6610,Contact: Maggie Suo
6611,Quote job ref: 4128450
6612,期望资质Desired Qualifications
6613,Quote job ref: 4084106
6614,Knowledge And Skills Required
6615,Big Data Intelligence Architect Manager
6616,Quote job ref: 4127075
6617,What To Bring
6618,E-Commerce Big Data Manager
6619,Contact: Mia Huang 
6620,Quote job ref: 4068965
